,Document_starts,Text,Gold_BSC_seq_integrateIF,Gold_IBCC
1280,0,legislation,1,1
1281,0,",",1,1
1282,0,demanding,1,1
1283,0,a,1,1
1284,0,ban,1,1
1285,0,on,1,1
1286,0,assault,1,1
1287,0,weapons,1,1
1288,0,and,1,1
1289,0,stricter,1,1
1290,0,regulations,1,1
1291,0,on,1,1
1292,0,gun,1,1
1293,0,purchases,1,1
1294,0,.,1,1
1295,1,One,1,1
1296,0,final,1,1
1297,0,statistic,1,1
1298,0,from,1,1
1299,0,Dieter,1,1
1300,0,states,1,1
1301,0,that,1,1
1302,0,"""Enforcing",3,3
1303,0,the,4,4
1304,0,death,4,4
1305,0,penalty,4,4
1306,0,costs,4,4
1307,0,Florida,4,4
1308,0,$,4,4
1309,0,51,4,4
1310,0,million,4,4
1311,0,a,4,4
1312,0,year,4,4
1313,0,above,4,4
1314,0,what,4,4
1315,0,it,4,4
1316,0,would,4,4
1317,0,cost,4,4
1318,0,to,4,4
1319,0,punish,4,4
1320,0,all,4,4
1321,0,first,4,4
1322,0,-,4,4
1323,0,degree,4,4
1324,0,murderers,4,4
1325,0,with,1,4
1326,0,life,1,4
1327,0,in,1,4
1328,0,prison,3,4
1329,0,without,4,4
1330,0,parole,4,4
1331,0,.,1,1
1332,1,The,1,1
1333,0,jurors,1,1
1334,0,are,1,1
1335,0,not,1,1
1336,0,required,1,1
1337,0,to,1,1
1338,0,recommend,1,1
1339,0,a,1,1
1340,0,death,1,1
1341,0,sentence,1,1
1342,0,even,1,1
1343,0,if,1,1
1344,0,they,1,1
1345,0,find,1,1
1346,0,that,1,1
1347,0,the,1,1
1348,0,aggravating,1,1
1349,0,factors,1,1
1350,0,outweigh,1,1
1351,0,the,1,1
1352,0,mitigating,1,1
1353,0,factors,1,1
1354,0,.,1,1
1355,1,Also,1,1
1356,0,",",1,1
1357,0,people,1,1
1358,0,say,1,1
1359,0,that,1,1
1360,0,the,3,3
1361,0,uniform,4,4
1362,0,is,4,4
1363,0,expensive,4,4
1364,0,",",1,1
1365,0,but,1,1
1366,0,if,2,2
1367,0,you,0,0
1368,0,have,0,0
1369,0,to,0,0
1370,0,buy,0,0
1371,0,street,0,0
1372,0,clothes,0,0
1373,0,for,0,0
1374,0,every,0,0
1375,0,single,0,0
1376,0,day,0,0
1377,0,",",0,0
1378,0,then,0,0
1379,0,that,0,0
1380,0,will,0,0
1381,0,add,0,0
1382,0,up,0,0
1383,0,to,0,0
1384,0,much,0,0
1385,0,more,1,0
1386,0,than,1,0
1387,0,just,1,0
1388,0,buying,1,0
1389,0,one,1,0
1390,0,uniform,1,0
1391,0,.,1,1
1392,1,Increases,2,2
1393,0,in,0,0
1394,0,the,0,0
1395,0,minimum,0,0
1396,0,wages,0,0
1397,0,are,0,0
1398,0,also,0,0
1399,0,associated,0,0
1400,0,with,0,0
1401,0,more,0,0
1402,0,stable,0,0
1403,0,jobs,0,0
1404,0,for,0,0
1405,0,all,0,0
1406,0,low,0,0
1407,0,educated,0,0
1408,0,workers,0,0
1409,0,.,1,1
1410,1,Oracle,1,1
1411,0,Home,1,1
1412,0,Cause,1,1
1413,0,:,1,1
1414,0,Action,1,1
1415,0,:,1,1
1416,0,Level,1,1
1417,0,:,1,1
1418,0,1,1,1
1419,0,Type,1,1
1420,0,:,1,1
1421,0,UNKNOWN,1,1
1422,0,Impact,1,1
1423,0,:,1,1
1424,0,Cloning,1,1
1425,0,CLONE,1,1
1426,0,-,1,1
1427,0,23031,1,1
1428,0,:,1,1
1429,0,Oracle,1,1
1430,0,inventory,1,1
1431,0,pointer,1,1
1432,0,location,1,1
1433,1,aBut,1,1
1434,0,I,1,1
1435,0,am,1,1
1436,0,in,1,1
1437,0,favor,1,1
1438,0,of,1,1
1439,0,a,1,1
1440,0,$,1,1
1441,0,10,1,1
1442,0,.,1,1
1443,0,10,1,1
1444,0,minimum,1,1
1445,0,wage,1,1
1446,0,because,1,1
1447,0,",",1,1
1448,0,keeping,1,1
1449,0,in,1,1
1450,0,mind,1,1
1451,0,the,1,1
1452,0,price,1,1
1453,0,of,1,1
1454,0,inflation,1,1
1455,0,",",1,1
1456,0,that,2,2
1457,0,is,0,0
1458,0,the,0,0
1459,0,minimum,0,0
1460,0,hourly,0,0
1461,0,wage,0,0
1462,0,that,0,0
1463,0,can,0,0
1464,0,support,0,0
1465,0,someone,0,0
1466,0,in,0,0
1467,0,todayas,0,0
1468,0,economy,0,0
1469,0,.,1,1
1470,1,A,1,1
1471,0,A,1,1
1472,0,common,1,1
1473,0,definition,1,1
1474,0,statesA,1,1
1475,0,that,2,1
1476,0,the,0,2
1477,0,living,0,0
1478,0,wage,0,0
1479,0,should,0,0
1480,0,be,0,0
1481,0,high,0,0
1482,0,enough,0,0
1483,0,that,0,0
1484,0,no,0,0
1485,0,more,0,0
1486,0,than,0,0
1487,0,30,0,0
1488,0,%,0,0
1489,0,of,0,0
1490,0,take,0,0
1491,0,-,0,0
1492,0,home,0,0
1493,0,payA,0,0
1494,0,needs,0,0
1495,0,to,0,0
1496,0,be,0,0
1497,0,spent,0,0
1498,0,on,0,0
1499,0,housing,0,0
1500,0,.,1,1
1501,1,[?]67,3,1
1502,0,innocent,4,3
1503,0,&,4,4
1504,0,helpless,4,4
1505,0,children,4,4
1506,0,are,4,4
1507,0,killed,4,4
1508,0,by,4,4
1509,0,abortion,4,4
1510,0,every,1,4
1511,0,day,1,4
1512,0,in,1,1
1513,0,North,1,1
1514,0,Carolina,1,1
1515,0,North,1,1
1516,0,Carolina,1,1
1517,0,Abortion,1,1
1518,0,Facts,1,1
1519,0,State,1,1
1520,0,abortion,1,1
1521,0,statistics,1,1
1522,0,from,1,1
1523,0,the,1,1
1524,0,leading,1,1
1525,0,public,1,1
1526,0,and,1,1
1527,0,private,1,1
1528,0,sources,1,1
1529,0,.,1,1
1530,1,Second,1,1
1531,0,Amendment,1,1
1532,0,experts,1,1
1533,0,predict,1,1
1534,0,that,1,1
1535,0,the,1,1
1536,0,next,1,1
1537,0,major,1,1
1538,0,gun,1,1
1539,0,case,1,1
1540,0,to,1,1
1541,0,go,1,1
1542,0,to,1,1
1543,0,the,1,1
1544,0,Supreme,1,1
1545,0,Court,1,1
1546,0,will,1,1
1547,0,be,1,1
1548,0,a,1,1
1549,0,challenge,1,1
1550,0,to,1,1
1551,0,one,1,1
1552,0,of,1,1
1553,0,the,1,1
1554,0,remaining,1,1
1555,0,state,1,1
1556,0,or,1,1
1557,0,local,1,1
1558,0,laws,1,1
1559,0,that,1,1
1560,0,effectively,1,1
1561,0,bar,1,1
1562,0,the,1,1
1563,0,carrying,1,1
1564,0,of,1,1
1565,0,concealed,1,1
1566,0,weapons,1,1
1567,0,.,1,1
1568,1,<,1,1
1569,0,ref,1,1
1570,0,name,1,1
1571,0,=,1,1
1572,0,"""",1,1
1573,0,Washington,1,1
1574,0,University,1,1
1575,0,Law,1,1
1576,0,Quarterly,1,1
1577,0,"""",1,1
1578,0,/,1,1
1579,0,>,1,1
1580,0,a,1,1
1581,0,a,1,1
1582,0,Proponents,3,3
1583,0,use,4,4
1584,0,the,4,4
1585,0,discredited,4,4
1586,0,-,4,4
1587,0,but,4,4
1588,0,superficially,4,4
1589,0,appealing,4,4
1590,0,-,4,4
1591,0,claim,4,4
1592,0,that,4,4
1593,0,fewer,4,4
1594,0,lawfully,4,4
1595,0,-,4,4
1596,0,owned,4,4
1597,0,guns,4,4
1598,0,somehow,4,4
1599,0,leads,4,4
1600,0,to,4,4
1601,0,less,4,4
1602,0,crime,4,4
1603,0,",",4,4
1604,0,even,4,4
1605,0,though,4,4
1606,0,guns,4,4
1607,0,are,4,4
1608,0,primarily,4,4
1609,0,defensive,4,4
1610,0,weapons,4,4
1611,0,.,1,1
1612,1,Uniforms,3,3
1613,0,cost,4,4
1614,0,twice,4,4
1615,0,the,4,4
1616,0,amount,4,4
1617,0,of,4,4
1618,0,money,4,4
1619,0,which,1,1
1620,0,a,1,1
1621,0,lot,1,1
1622,0,of,1,1
1623,0,parents,1,1
1624,0,don,1,1
1625,0,',1,1
1626,0,t,1,1
1627,0,have,1,1
1628,0,because,1,1
1629,0,of,1,1
1630,0,our,1,1
1631,0,stupid,1,1
1632,0,economy,1,1
1633,0,.,1,1
1634,1,Women,2,2
1635,0,who,0,0
1636,0,want,0,0
1637,0,abortions,0,0
1638,0,will,0,0
1639,0,get,0,0
1640,0,them,0,0
1641,0,",",0,0
1642,0,even,0,0
1643,0,if,0,0
1644,0,they,0,0
1645,0,have,0,0
1646,0,to,0,0
1647,0,risk,0,0
1648,0,their,0,0
1649,0,lives,0,0
1650,0,to,0,0
1651,0,get,0,0
1652,0,them,0,0
1653,0,.,1,1
1654,1,They,1,1
1655,0,donat,1,1
1656,0,realize,1,1
1657,0,that,1,1
1658,0,these,1,1
1659,0,companies,2,2
1660,0,stand,0,0
1661,0,to,0,0
1662,0,make,0,0
1663,0,billions,0,0
1664,0,of,0,0
1665,0,dollars,0,0
1666,0,off,0,0
1667,0,of,0,0
1668,0,the,0,0
1669,0,chemical,0,0
1670,0,compounds,0,0
1671,0,contained,0,0
1672,0,in,0,0
1673,0,marijuana,0,0
1674,0,in,0,0
1675,0,a,0,0
1676,0,legal,0,0
1677,0,regulatory,0,0
1678,0,climate,0,0
1679,0,.,1,1
1680,1,there,1,1
1681,0,is,1,1
1682,0,no,1,1
1683,0,short,1,1
1684,0,-,1,1
1685,0,term,1,1
1686,0,prospect,1,1
1687,0,for,1,1
1688,0,changes,1,1
1689,0,in,1,1
1690,0,federal,1,1
1691,0,law,1,1
1692,0,",",1,1
1693,0,but,1,1
1694,0,sixteen,1,1
1695,0,states,1,1
1696,0,allow,1,1
1697,0,medical,1,1
1698,0,use,1,1
1699,0,and,1,1
1700,0,recent,1,1
1701,0,initiatives,1,1
1702,0,to,1,1
1703,0,legalize,1,1
1704,0,production,1,1
1705,0,and,1,1
1706,0,non,1,1
1707,0,-,1,1
1708,0,medical,1,1
1709,0,use,1,1
1710,0,garnered,1,1
1711,0,more,1,1
1712,0,than,1,1
1713,0,40,1,1
1714,0,%,1,1
1715,0,support,1,1
1716,0,in,1,1
1717,0,four,1,1
1718,0,states,1,1
1719,0,.,1,1
1720,1,Illegal,1,1
1721,0,abortions,1,1
1722,0,are,1,1
1723,0,also,1,1
1724,0,becoming,1,1
1725,0,increasingly,1,1
1726,0,safer,1,1
1727,0,due,1,1
1728,0,to,1,1
1729,0,the,1,1
1730,0,use,1,1
1731,0,of,1,1
1732,0,two,1,1
1733,0,medications,1,1
1734,0,:,1,1
1735,0,mifepristone,1,1
1736,0,and,1,1
1737,0,misoprostol,1,1
1738,0,.,1,1
1739,1,A,1,1
1740,0,common,1,1
1741,0,Abortion,1,1
1742,0,PTSD,1,1
1743,0,symptoms,1,1
1744,0,could,1,1
1745,0,be,1,1
1746,0,that,1,1
1747,0,the,1,1
1748,0,individuals,1,1
1749,0,believes,1,1
1750,0,future,1,1
1751,0,bad,1,1
1752,0,events,1,1
1753,0,happen,1,1
1754,0,because,1,1
1755,0,they,1,1
1756,0,"""deserve",1,1
1757,0,"it""",1,1
1758,0,for,1,1
1759,0,making,1,1
1760,0,this,1,1
1761,0,choice,1,1
1762,0,.,1,1
1763,1,Resources,1,1
1764,0,on,1,1
1765,0,gun,1,1
1766,0,control,1,1
1767,0,legislation,1,1
1768,0,is,1,1
1769,0,also,1,1
1770,0,available,1,1
1771,0,.,1,1
1772,1,The,1,1
1773,0,number,1,1
1774,0,of,1,1
1775,0,Americans,1,1
1776,0,supporting,1,1
1777,0,the,1,1
1778,0,death,1,1
1779,0,penalty,1,1
1780,0,has,1,1
1781,0,begun,1,1
1782,0,to,1,1
1783,0,decrease,1,1
1784,0,",",1,1
1785,0,although,1,1
1786,0,over,1,1
1787,0,60,1,1
1788,0,%,1,1
1789,0,still,1,1
1790,0,support,1,1
1791,0,it,1,1
1792,0,.,1,1
1793,1,pressed,1,1
1794,0,the,1,1
1795,0,Senate,1,1
1796,0,on,1,1
1797,0,Wednesday,1,1
1798,0,to,1,1
1799,0,ban,1,1
1800,0,cloning,1,1
1801,0,of,1,1
1802,0,human,1,1
1803,0,embryos,1,1
1804,0,for,1,1
1805,0,research,1,1
1806,0,",",1,1
1807,0,saying,1,1
1808,0,.,1,1
1809,0,.,1,1
1810,0,.,1,1
1811,0,promised,1,1
1812,0,a,1,1
1813,0,fight,1,1
1814,0,",",1,1
1815,0,seeing,1,1
1816,0,great,1,2
1817,0,promise,1,0
1818,0,in,1,0
1819,0,cloning,1,0
1820,0,for,1,0
1821,0,cures,1,0
1822,0,of,1,0
1823,0,terrible,1,0
1824,0,afflictions,1,0
1825,0,.,1,1
1826,1,They,1,1
1827,0,can,1,1
1828,0,spew,1,1
1829,0,the,1,1
1830,0,statistics,1,1
1831,0,themselves,1,1
1832,0,",",1,1
1833,0,but,1,1
1834,0,they,1,1
1835,0,must,1,1
1836,0,have,1,1
1837,0,backups,1,1
1838,0,to,1,1
1839,0,actually,1,1
1840,0,show,1,1
1841,0,examples,1,1
1842,0,of,1,1
1843,0,these,1,1
1844,0,statistics,1,1
1845,0,in,1,1
1846,0,action,1,1
1847,0,.,1,1
1848,1,California,3,3
1849,0,is,4,4
1850,0,on,4,4
1851,0,track,4,4
1852,0,to,4,4
1853,0,spend,4,4
1854,0,$,4,4
1855,0,1,4,4
1856,0,billion,4,4
1857,0,on,4,4
1858,0,the,4,4
1859,0,death,4,4
1860,0,penalty,4,4
1861,0,in,4,4
1862,0,the,4,4
1863,0,next,4,4
1864,0,five,4,4
1865,0,years,4,4
1866,0,",",4,4
1867,0,though,4,4
1868,0,even,4,4
1869,0,more,4,4
1870,0,funds,4,4
1871,0,are,4,4
1872,0,required,4,4
1873,0,to,4,4
1874,0,protect,4,4
1875,0,the,4,4
1876,0,innocent,4,4
1877,0,from,4,4
1878,0,wrongful,1,4
1879,0,conviction,1,4
1880,0,and,1,4
1881,0,to,3,4
1882,0,ensure,4,4
1883,0,timely,4,4
1884,0,review,4,4
1885,0,of,4,4
1886,0,lengthy,4,4
1887,0,death,4,4
1888,0,penalty,4,4
1889,0,cases,4,4
1890,0,.,1,1
1891,1,Split,1,1
1892,0,Camera,1,1
1893,0,driver,1,1
1894,0,allows,1,1
1895,0,you,1,1
1896,0,to,1,1
1897,0,easily,1,1
1898,0,multiply,1,1
1899,0,your,1,1
1900,0,web,1,1
1901,0,-,1,1
1902,0,camera,1,1
1903,0,(,1,1
1904,0,any,1,1
1905,0,models,1,1
1906,0,),1,1
1907,0,",",1,1
1908,0,video,1,1
1909,0,cameras,1,1
1910,0,(,1,1
1911,0,any,1,1
1912,0,model,1,1
1913,0,:,1,1
1914,0,analog,1,1
1915,0,or,1,1
1916,0,ditial,1,1
1917,0,:,1,1
1918,0,VHS,1,1
1919,0,",",1,1
1920,0,DV,1,1
1921,0,",",1,1
1922,0,TV,1,1
1923,0,-,1,1
1924,0,IN,1,1
1925,0,or,1,1
1926,0,.,1,1
1927,0,.,1,1
1928,0,.,1,1
1929,1,The,1,1
1930,0,wind,1,1
1931,0,turbine,1,1
1932,0,alternator,1,1
1933,0,is,1,1
1934,0,an,1,1
1935,0,essential,1,1
1936,0,part,1,1
1937,0,of,1,1
1938,0,a,1,1
1939,0,fuel,1,1
1940,0,efficient,1,1
1941,0,wind,1,1
1942,0,power,1,1
1943,0,generation,1,1
1944,0,system,1,1
1945,0,.,1,1
1946,1,The,2,2
1947,0,workers,0,0
1948,0,who,0,0
1949,0,keep,0,0
1950,0,their,0,0
1951,0,jobs,0,0
1952,0,will,0,0
1953,0,obviously,0,0
1954,0,experience,0,0
1955,0,an,0,0
1956,0,increase,0,0
1957,0,in,0,0
1958,0,their,0,0
1959,0,hourly,0,0
1960,0,wage,0,0
1961,0,rate,0,0
1962,0,",",1,1
1963,0,but,1,1
1964,0,this,1,1
1965,0,could,1,3
1966,0,be,1,4
1967,0,offset,1,4
1968,0,partly,1,4
1969,0,by,1,4
1970,0,a,1,4
1971,0,reduction,1,4
1972,0,in,1,4
1973,0,hours,1,4
1974,0,worked,1,1
1975,0,.,1,1
1976,1,Who,1,1
1977,0,is,1,1
1978,0,forced,1,1
1979,0,to,1,1
1980,0,continue,1,1
1981,0,an,1,1
1982,0,unwanted,1,1
1983,0,pregnancy,1,1
1984,0,",",1,1
1985,0,or,1,1
1986,0,desperately,1,1
1987,0,turns,1,1
1988,0,to,1,1
1989,0,underground,1,1
1990,0,",",1,1
1991,0,unscrupulous,1,1
1992,0,",",1,1
1993,0,and,1,1
1994,0,deceptive,1,1
1995,0,clinics,1,1
1996,0,?,1,1
1997,1,And,1,1
1998,0,the,1,1
1999,0,two,1,1
2000,0,states,1,1
2001,0,that,1,1
2002,0,have,1,1
2003,0,legalized,1,1
2004,0,it,1,1
2005,0,are,1,1
2006,0,very,1,1
2007,0,serious,1,1
2008,0,about,1,1
2009,0,keeping,1,1
2010,0,it,1,1
2011,0,legalized,1,1
2012,0,and,1,1
2013,0,getting,1,1
2014,0,legitimate,1,1
2015,0,financial,1,1
2016,0,services,1,1
2017,0,providers,1,1
2018,0,for,1,1
2019,0,their,1,1
2020,0,legal,1,1
2021,0,marijuana,1,1
2022,0,businesses,1,1
2023,0,.,1,1
2024,1,In,1,1
2025,0,the,1,1
2026,0,early,1,1
2027,0,part,1,1
2028,0,of,1,1
2029,0,the,1,1
2030,0,century,1,1
2031,0,",",1,1
2032,0,many,1,1
2033,0,states,1,1
2034,0,reduced,1,1
2035,0,the,1,1
2036,0,number,1,1
2037,0,of,1,1
2038,0,their,1,1
2039,0,capital,1,1
2040,0,crimes,1,1
2041,0,and,1,1
2042,0,built,1,1
2043,0,state,1,1
2044,0,penitentiaries,1,1
2045,0,.,1,1
2046,1,Though,3,3
2047,0,MPC,4,4
2048,0,&,4,4
2049,0,A,4,4
2050,0,systems,4,4
2051,0,can,4,4
2052,0,significantly,4,4
2053,0,upgrade,4,4
2054,0,nuclear,4,4
2055,0,security,4,4
2056,0,",",4,4
2057,0,they,4,4
2058,0,do,4,4
2059,0,not,4,4
2060,0,eliminate,4,4
2061,0,the,4,4
2062,0,human,4,4
2063,0,factor,1,4
2064,0,.,1,1
2065,1,Owning,3,3
2066,0,a,4,4
2067,0,gun,4,4
2068,0,is,4,4
2069,0,not,4,4
2070,0,nesscarily,4,4
2071,0,related,4,4
2072,0,to,4,4
2073,0,number,4,4
2074,0,of,4,4
2075,0,crimes,4,4
2076,0,committed,4,4
2077,0,.,1,1
2078,1,Things,1,2
2079,0,that,1,0
2080,0,seemed,1,0
2081,0,impossible,1,0
2082,0,only,1,0
2083,0,a,1,0
2084,0,few,1,0
2085,0,years,1,0
2086,0,ago,1,0
2087,0,are,1,0
2088,0,now,1,0
2089,0,a,1,0
2090,0,reality,1,0
2091,0,",",1,1
2092,0,and,1,1
2093,0,some,1,1
2094,0,far,1,1
2095,0,fetched,1,1
2096,0,things,1,1
2097,0,such,1,1
2098,0,as,1,1
2099,0,time,1,1
2100,0,travel,1,1
2101,0,",",1,1
2102,0,that,1,1
2103,0,are,1,1
2104,0,present,1,1
2105,0,in,1,1
2106,0,today,1,1
2107,0,',1,1
2108,0,s,1,1
2109,0,.,1,1
2110,0,.,1,1
2111,0,.,1,1
2112,1,All,1,1
2113,0,PC,1,1
2114,0,',1,1
2115,0,s,1,1
2116,0,are,1,1
2117,0,vulnerable,1,1
2118,0,to,1,1
2119,0,a,1,1
2120,0,variety,1,1
2121,0,of,1,1
2122,0,disasters,1,1
2123,0,ranging,1,1
2124,0,from,1,1
2125,0,accidental,1,1
2126,0,damage,1,1
2127,0,caused,1,1
2128,0,by,1,1
2129,0,humans,1,1
2130,0,to,1,1
2131,0,unpredictable,1,1
2132,0,acts,1,1
2133,0,of,1,1
2134,0,nature,1,1
2135,0,.,1,1
2136,1,The,1,1
2137,0,practice,1,1
2138,0,of,1,1
2139,0,human,1,1
2140,0,cloning,1,1
2141,0,will,1,1
2142,0,never,1,1
2143,0,pass,1,1
2144,0,muster,1,1
2145,0,in,1,1
2146,0,today,1,1
2147,0,',1,1
2148,0,s,1,1
2149,0,society,1,1
2150,0,",",1,1
2151,0,but,1,1
2152,0,scientists,2,2
2153,0,believe,0,0
2154,0,animal,0,0
2155,0,cloning,0,0
2156,0,will,0,0
2157,0,improve,0,0
2158,0,and,0,0
2159,0,diversify,0,0
2160,0,livestock,0,0
2161,0,.,1,1
2162,0,.,1,1
2163,0,.,1,1
2164,1,Those,2,2
2165,0,who,0,0
2166,0,depend,0,0
2167,0,on,0,0
2168,0,drug,0,0
2169,0,pushers,0,0
2170,0,for,0,0
2171,0,marijuana,0,0
2172,0,will,0,0
2173,0,stop,0,0
2174,0,buying,0,0
2175,0,illegal,0,0
2176,0,marijuana,0,0
2177,0,and,0,0
2178,0,opt,0,0
2179,0,for,0,0
2180,0,legal,0,0
2181,0,marijuana,0,0
2182,0,instead,0,0
2183,0,.,1,1
2184,1,This,1,1
2185,0,verse,1,1
2186,0,is,1,1
2187,0,meant,1,1
2188,0,only,1,1
2189,0,to,1,1
2190,0,help,1,1
2191,0,a,1,1
2192,0,court,1,1
2193,0,derive,1,1
2194,0,the,1,1
2195,0,amount,1,1
2196,0,of,1,1
2197,0,financial,1,1
2198,0,compensation,1,1
2199,0,to,1,1
2200,0,pay,1,1
2201,0,a,1,1
2202,0,victim,1,1
2203,0,or,1,1
2204,0,the,1,1
2205,0,family,1,1
2206,0,of,1,1
2207,0,a,1,1
2208,0,victim,1,1
2209,0,for,1,1
2210,0,the,1,1
2211,0,loss,1,1
2212,0,of,1,1
2213,0,life,1,1
2214,0,or,1,1
2215,0,limb,1,1
2216,0,.,1,1
2217,1,"""The",1,1
2218,0,problem,1,1
2219,0,is,1,1
2220,0,that,1,1
2221,0,any,1,3
2222,0,death,1,4
2223,0,penalty,1,4
2224,0,creates,1,4
2225,0,all,1,4
2226,0,the,1,4
2227,0,same,1,4
2228,0,problems,1,4
2229,0,.,1,1
2230,1,They,1,1
2231,0,would,1,1
2232,0,argue,1,1
2233,0,thatA,1,1
2234,0,expecting,3,3
2235,0,them,4,4
2236,0,to,4,4
2237,0,assume,4,4
2238,0,theA,4,4
2239,0,cost,4,4
2240,0,of,4,4
2241,0,outfitting,4,4
2242,0,their,4,4
2243,0,children,4,4
2244,0,with,4,4
2245,0,new,4,4
2246,0,school,4,4
2247,0,uniforms,4,4
2248,0,A,4,4
2249,0,is,4,4
2250,0,an,4,4
2251,0,unreasonable,4,4
2252,0,financial,4,4
2253,0,burden,4,4
2254,0,.,1,1
2255,1,The,1,1
2256,0,article,1,1
2257,0,is,1,1
2258,0,claiming,1,1
2259,0,that,1,1
2260,0,when,1,1
2261,0,a,1,1
2262,0,"""",1,1
2263,0,wide,1,1
2264,0,range,1,1
2265,0,of,1,1
2266,0,conceptive,1,1
2267,0,methods,1,1
2268,0,are,1,1
2269,0,available,1,1
2270,0,",",1,1
2271,0,use,2,2
2272,0,of,0,0
2273,0,abortion,0,0
2274,0,is,0,0
2275,0,likely,0,0
2276,0,to,0,0
2277,0,fall,0,0
2278,0,"""",0,0
2279,0,and,0,0
2280,0,that,0,0
2281,0,even,0,0
2282,0,with,0,0
2283,0,abortion,0,0
2284,0,being,0,0
2285,0,legalised,1,0
2286,0,",",1,0
2287,0,overall,1,0
2288,0,rate,1,0
2289,0,may,1,0
2290,0,decrease,1,0
2291,0,.,1,1
2292,1,but,1,1
2293,0,i,1,1
2294,0,believe,1,1
2295,0,that,1,1
2296,0,things,1,1
2297,0,like,1,1
2298,0,competition,1,1
2299,0,and,1,1
2300,0,drug,1,1
2301,0,use,1,1
2302,0,could,1,1
2303,0,be,1,1
2304,0,reduced,1,1
2305,0,if,1,1
2306,0,schools,1,1
2307,0,paid,1,1
2308,0,more,1,1
2309,0,attention,1,1
2310,0,to,1,1
2311,0,the,1,1
2312,0,psychological,1,1
2313,0,",",1,1
2314,0,mental,1,1
2315,0,",",1,1
2316,0,and,1,1
2317,0,emotional,1,1
2318,0,growth,1,1
2319,0,and,1,1
2320,0,maturity,1,1
2321,0,of,1,1
2322,0,students,1,1
2323,0,rather,1,1
2324,0,than,1,1
2325,0,assigning,1,1
2326,0,piles,1,1
2327,0,of,1,1
2328,0,homework,1,1
2329,0,.,1,1
2330,1,WASHINGTON,1,1
2331,0,-,1,1
2332,0,Scientists,1,1
2333,0,called,1,1
2334,0,human,1,3
2335,0,cloning,1,4
2336,0,ethically,1,4
2337,0,risky,1,4
2338,0,and,1,1
2339,0,likely,1,1
2340,0,to,1,1
2341,0,produce,1,1
2342,0,.,1,1
2343,0,.,1,1
2344,0,.,1,1
2345,1,The,1,1
2346,0,first,1,1
2347,0,is,1,1
2348,0,a,1,1
2349,0,homeopathic,1,1
2350,0,formula,1,1
2351,0,that,1,1
2352,0,helps,1,1
2353,0,alleviate,1,1
2354,0,the,1,1
2355,0,burn,1,1
2356,0,and,1,1
2357,0,itch,1,1
2358,0,.,1,1
2359,1,This,1,1
2360,0,could,1,1
2361,0,be,1,1
2362,0,a,1,1
2363,0,strong,1,1
2364,0,argument,1,1
2365,0,if,1,1
2366,0,it,1,1
2367,0,could,1,1
2368,0,be,1,1
2369,0,proved,1,1
2370,0,that,1,1
2371,0,the,1,1
2372,0,death,1,1
2373,0,penalty,1,1
2374,0,discourages,1,1
2375,0,murderers,1,1
2376,0,and,1,1
2377,0,kidnappers,1,1
2378,0,.,1,1
2379,1,A,1,1
2380,0,lot,1,1
2381,0,of,1,1
2382,0,attention,1,1
2383,0,gets,1,1
2384,0,paid,1,1
2385,0,to,1,1
2386,0,the,1,1
2387,0,long,1,1
2388,0,-,1,1
2389,0,term,1,1
2390,0,",",1,1
2391,0,negative,1,1
2392,0,effects,1,1
2393,0,that,1,1
2394,0,inflation,1,1
2395,0,has,1,1
2396,0,on,1,1
2397,0,the,1,1
2398,0,purchasing,1,1
2399,0,power,1,1
2400,0,of,1,1
2401,0,the,1,1
2402,0,minimum,1,1
2403,0,wage,1,1
2404,0,.,1,1
2405,1,Other,1,1
2406,0,firms,1,1
2407,0,may,1,1
2408,0,not,1,1
2409,0,care,1,1
2410,0,whether,1,1
2411,0,they,1,1
2412,0,pay,1,1
2413,0,less,1,1
2414,0,and,1,1
2415,0,get,1,1
2416,0,less,1,1
2417,0,from,1,1
2418,0,their,1,1
2419,0,workers,1,1
2420,0,",",1,1
2421,0,or,1,1
2422,0,pay,1,1
2423,0,more,1,1
2424,0,and,1,1
2425,0,get,1,1
2426,0,more,1,1
2427,0,.,1,1
2428,1,It,1,1
2429,0,was,1,1
2430,0,the,1,1
2431,0,first,1,1
2432,0,example,1,1
2433,0,of,1,1
2434,0,an,1,1
2435,0,endangered,1,1
2436,0,species,1,1
2437,0,to,1,1
2438,0,be,1,1
2439,0,cloned,1,1
2440,0,",",1,1
2441,0,but,1,1
2442,0,the,1,3
2443,0,ox,1,4
2444,0,-,1,4
2445,0,like,1,4
2446,0,animal,1,4
2447,0,died,1,4
2448,0,shortly,1,4
2449,0,after,1,4
2450,0,birth,1,4
2451,0,.,1,1
2452,1,However,1,1
2453,0,",",1,1
2454,0,if,1,1
2455,0,you,1,1
2456,0,require,1,1
2457,0,your,1,1
2458,0,employee,1,1
2459,0,to,1,1
2460,0,live,1,1
2461,0,on,1,1
2462,0,-,1,1
2463,0,site,1,1
2464,0,",",1,1
2465,0,or,1,1
2466,0,if,1,1
2467,0,you,1,1
2468,0,derive,1,1
2469,0,a,1,1
2470,0,mutual,1,1
2471,0,benefit,1,1
2472,0,from,1,1
2473,0,the,1,1
2474,0,employee,1,1
2475,0,living,1,1
2476,0,on,1,1
2477,0,the,1,1
2478,0,premises,1,1
2479,0,",",1,1
2480,0,you,1,1
